timestamp_utc,timestamp_brussels,price_eur_mwh,bzn,source
2025-10-29T01:45:00.000Z,2025-10-29T02:45:00,53.71,BE,energy-charts
2025-10-29T02:00:00.000Z,2025-10-29T03:00:00,57.16,BE,energy-charts
2025-10-29T02:15:00.000Z,2025-10-29T03:15:00,57.22,BE,energy-charts
2025-10-29T02:30:00.000Z,2025-10-29T03:30:00,55.75,BE,energy-charts
2025-10-29T02:45:00.000Z,2025-10-29T03:45:00,52.17,BE,energy-charts
2025-10-29T03:00:00.000Z,2025-10-29T04:00:00,48.31,BE,energy-charts
2025-10-29T03:15:00.000Z,2025-10-29T04:15:00,50.57,BE,energy-charts
2025-10-29T03:30:00.000Z,2025-10-29T04:30:00,53.92,BE,energy-charts
2025-10-29T03:45:00.000Z,2025-10-29T04:45:00,57.49,BE,energy-charts
2025-10-29T04:00:00.000Z,2025-10-29T05:00:00,51.55,BE,energy-charts
2025-10-29T04:15:00.000Z,2025-10-29T05:15:00,57.27,BE,energy-charts
2025-10-29T04:30:00.000Z,2025-10-29T05:30:00,65.92,BE,energy-charts
2025-10-29T04:45:00.000Z,2025-10-29T05:45:00,76.23,BE,energy-charts
2025-10-29T05:00:00.000Z,2025-10-29T06:00:00,63.15,BE,energy-charts
2025-10-29T05:15:00.000Z,2025-10-29T06:15:00,86.66,BE,energy-charts
2025-10-29T05:30:00.000Z,2025-10-29T06:30:00,92.48,BE,energy-charts
2025-10-29T05:45:00.000Z,2025-10-29T06:45:00,110.63,BE,energy-charts
2025-10-29T06:00:00.000Z,2025-10-29T07:00:00,99.99,BE,energy-charts
2025-10-29T06:15:00.000Z,2025-10-29T07:15:00,107.93,BE,energy-charts
2025-10-29T06:30:00.000Z,2025-10-29T07:30:00,110.41,BE,energy-charts
2025-10-29T06:45:00.000Z,2025-10-29T07:45:00,103.96,BE,energy-charts
2025-10-29T07:00:00.000Z,2025-10-29T08:00:00,118.34,BE,energy-charts
2025-10-29T07:15:00.000Z,2025-10-29T08:15:00,108.57,BE,energy-charts
2025-10-29T07:30:00.000Z,2025-10-29T08:30:00,97.15,BE,energy-charts
2025-10-29T07:45:00.000Z,2025-10-29T08:45:00,75,BE,energy-charts
2025-10-29T08:00:00.000Z,2025-10-29T09:00:00,109.13,BE,energy-charts
2025-10-29T08:15:00.000Z,2025-10-29T09:15:00,91.25,BE,energy-charts
2025-10-29T08:30:00.000Z,2025-10-29T09:30:00,77.59,BE,energy-charts
2025-10-29T08:45:00.000Z,2025-10-29T09:45:00,71.11,BE,energy-charts
2025-10-29T09:00:00.000Z,2025-10-29T10:00:00,85.88,BE,energy-charts
2025-10-29T09:15:00.000Z,2025-10-29T10:15:00,74.94,BE,energy-charts
2025-10-29T09:30:00.000Z,2025-10-29T10:30:00,72.79,BE,energy-charts
2025-10-29T09:45:00.000Z,2025-10-29T10:45:00,69.22,BE,energy-charts
2025-10-29T10:00:00.000Z,2025-10-29T11:00:00,79.13,BE,energy-charts
2025-10-29T10:15:00.000Z,2025-10-29T11:15:00,73,BE,energy-charts
2025-10-29T10:30:00.000Z,2025-10-29T11:30:00,72.92,BE,energy-charts
2025-10-29T10:45:00.000Z,2025-10-29T11:45:00,72.72,BE,energy-charts
2025-10-29T11:00:00.000Z,2025-10-29T12:00:00,74.22,BE,energy-charts
2025-10-29T11:15:00.000Z,2025-10-29T12:15:00,75.52,BE,energy-charts
2025-10-29T11:30:00.000Z,2025-10-29T12:30:00,78.56,BE,energy-charts
2025-10-29T11:45:00.000Z,2025-10-29T12:45:00,85.29,BE,energy-charts
2025-10-29T12:00:00.000Z,2025-10-29T13:00:00,75.25,BE,energy-charts
2025-10-29T12:15:00.000Z,2025-10-29T13:15:00,78.9,BE,energy-charts
2025-10-29T12:30:00.000Z,2025-10-29T13:30:00,75.64,BE,energy-charts
2025-10-29T12:45:00.000Z,2025-10-29T13:45:00,87.86,BE,energy-charts
2025-10-29T13:00:00.000Z,2025-10-29T14:00:00,60.03,BE,energy-charts
2025-10-29T13:15:00.000Z,2025-10-29T14:15:00,80,BE,energy-charts
2025-10-29T13:30:00.000Z,2025-10-29T14:30:00,100.2,BE,energy-charts
2025-10-29T13:45:00.000Z,2025-10-29T14:45:00,112.52,BE,energy-charts
2025-10-29T14:00:00.000Z,2025-10-29T15:00:00,94.93,BE,energy-charts
2025-10-29T14:15:00.000Z,2025-10-29T15:15:00,105.74,BE,energy-charts
2025-10-29T14:30:00.000Z,2025-10-29T15:30:00,120.05,BE,energy-charts
2025-10-29T14:45:00.000Z,2025-10-29T15:45:00,130.03,BE,energy-charts
2025-10-29T15:00:00.000Z,2025-10-29T16:00:00,111.69,BE,energy-charts
2025-10-29T15:15:00.000Z,2025-10-29T16:15:00,116.75,BE,energy-charts
2025-10-29T15:30:00.000Z,2025-10-29T16:30:00,114.61,BE,energy-charts
2025-10-29T15:45:00.000Z,2025-10-29T16:45:00,130.55,BE,energy-charts
2025-10-29T16:00:00.000Z,2025-10-29T17:00:00,100.66,BE,energy-charts
2025-10-29T16:15:00.000Z,2025-10-29T17:15:00,107.48,BE,energy-charts
2025-10-29T16:30:00.000Z,2025-10-29T17:30:00,130.87,BE,energy-charts
2025-10-29T16:45:00.000Z,2025-10-29T17:45:00,130.76,BE,energy-charts
2025-10-29T17:00:00.000Z,2025-10-29T18:00:00,123.56,BE,energy-charts
2025-10-29T17:15:00.000Z,2025-10-29T18:15:00,125.5,BE,energy-charts
2025-10-29T17:30:00.000Z,2025-10-29T18:30:00,133.22,BE,energy-charts
2025-10-29T17:45:00.000Z,2025-10-29T18:45:00,135.79,BE,energy-charts
2025-10-29T18:00:00.000Z,2025-10-29T19:00:00,129.49,BE,energy-charts
2025-10-29T18:15:00.000Z,2025-10-29T19:15:00,116.63,BE,energy-charts
2025-10-29T18:30:00.000Z,2025-10-29T19:30:00,113.21,BE,energy-charts
2025-10-29T18:45:00.000Z,2025-10-29T19:45:00,100.77,BE,energy-charts
2025-10-29T19:00:00.000Z,2025-10-29T20:00:00,110.36,BE,energy-charts
2025-10-29T19:15:00.000Z,2025-10-29T20:15:00,104.22,BE,energy-charts
2025-10-29T19:30:00.000Z,2025-10-29T20:30:00,97.86,BE,energy-charts
2025-10-29T19:45:00.000Z,2025-10-29T20:45:00,97.67,BE,energy-charts
2025-10-29T20:00:00.000Z,2025-10-29T21:00:00,102.38,BE,energy-charts
2025-10-29T20:15:00.000Z,2025-10-29T21:15:00,99.9,BE,energy-charts
2025-10-29T20:30:00.000Z,2025-10-29T21:30:00,92.35,BE,energy-charts
2025-10-29T20:45:00.000Z,2025-10-29T21:45:00,81.33,BE,energy-charts
2025-10-29T21:00:00.000Z,2025-10-29T22:00:00,97.01,BE,energy-charts
2025-10-29T21:15:00.000Z,2025-10-29T22:15:00,101.87,BE,energy-charts
2025-10-29T21:30:00.000Z,2025-10-29T22:30:00,86.13,BE,energy-charts
2025-10-29T21:45:00.000Z,2025-10-29T22:45:00,80,BE,energy-charts
2025-10-29T22:00:00.000Z,2025-10-29T23:00:00,92.76,BE,energy-charts
2025-10-29T22:15:00.000Z,2025-10-29T23:15:00,82.61,BE,energy-charts
2025-10-29T22:30:00.000Z,2025-10-29T23:30:00,84,BE,energy-charts
2025-10-29T22:45:00.000Z,2025-10-29T23:45:00,77.25,BE,energy-charts
2025-10-29T23:00:00.000Z,2025-10-30T00:00:00,75.94,BE,energy-charts
2025-10-29T23:15:00.000Z,2025-10-30T00:15:00,67.18,BE,energy-charts
2025-10-29T23:30:00.000Z,2025-10-30T00:30:00,58.78,BE,energy-charts
2025-10-29T23:45:00.000Z,2025-10-30T00:45:00,49.86,BE,energy-charts
2025-10-30T00:00:00.000Z,2025-10-30T01:00:00,68.77,BE,energy-charts
2025-10-30T00:15:00.000Z,2025-10-30T01:15:00,58.31,BE,energy-charts
2025-10-30T00:30:00.000Z,2025-10-30T01:30:00,59.64,BE,energy-charts
2025-10-30T00:45:00.000Z,2025-10-30T01:45:00,54.87,BE,energy-charts
2025-10-30T01:00:00.000Z,2025-10-30T02:00:00,60.51,BE,energy-charts
2025-10-30T01:15:00.000Z,2025-10-30T02:15:00,56.76,BE,energy-charts
2025-10-30T01:30:00.000Z,2025-10-30T02:30:00,56.73,BE,energy-charts
2025-10-30T01:45:00.000Z,2025-10-30T02:45:00,51.53,BE,energy-charts
2025-10-30T02:00:00.000Z,2025-10-30T03:00:00,57.65,BE,energy-charts
2025-10-30T02:15:00.000Z,2025-10-30T03:15:00,53.51,BE,energy-charts
2025-10-30T02:30:00.000Z,2025-10-30T03:30:00,51.56,BE,energy-charts
2025-10-30T02:45:00.000Z,2025-10-30T03:45:00,43.89,BE,energy-charts
2025-10-30T03:00:00.000Z,2025-10-30T04:00:00,49.25,BE,energy-charts
2025-10-30T03:15:00.000Z,2025-10-30T04:15:00,47.02,BE,energy-charts
2025-10-30T03:30:00.000Z,2025-10-30T04:30:00,51.9,BE,energy-charts
2025-10-30T03:45:00.000Z,2025-10-30T04:45:00,55.9,BE,energy-charts
2025-10-30T04:00:00.000Z,2025-10-30T05:00:00,52.96,BE,energy-charts
2025-10-30T04:15:00.000Z,2025-10-30T05:15:00,59.72,BE,energy-charts
2025-10-30T04:30:00.000Z,2025-10-30T05:30:00,60.27,BE,energy-charts
2025-10-30T04:45:00.000Z,2025-10-30T05:45:00,65,BE,energy-charts
2025-10-30T05:00:00.000Z,2025-10-30T06:00:00,58.97,BE,energy-charts
2025-10-30T05:15:00.000Z,2025-10-30T06:15:00,67.63,BE,energy-charts
2025-10-30T05:30:00.000Z,2025-10-30T06:30:00,73.68,BE,energy-charts
2025-10-30T05:45:00.000Z,2025-10-30T06:45:00,76.93,BE,energy-charts
2025-10-30T06:00:00.000Z,2025-10-30T07:00:00,71.78,BE,energy-charts
2025-10-30T06:15:00.000Z,2025-10-30T07:15:00,83.13,BE,energy-charts
2025-10-30T06:30:00.000Z,2025-10-30T07:30:00,90.54,BE,energy-charts
2025-10-30T06:45:00.000Z,2025-10-30T07:45:00,87.23,BE,energy-charts
2025-10-30T07:00:00.000Z,2025-10-30T08:00:00,124.41,BE,energy-charts
2025-10-30T07:15:00.000Z,2025-10-30T08:15:00,92.29,BE,energy-charts
2025-10-30T07:30:00.000Z,2025-10-30T08:30:00,90.1,BE,energy-charts
2025-10-30T07:45:00.000Z,2025-10-30T08:45:00,67.74,BE,energy-charts
2025-10-30T08:00:00.000Z,2025-10-30T09:00:00,98.12,BE,energy-charts
2025-10-30T08:15:00.000Z,2025-10-30T09:15:00,74.76,BE,energy-charts
2025-10-30T08:30:00.000Z,2025-10-30T09:30:00,59.34,BE,energy-charts
2025-10-30T08:45:00.000Z,2025-10-30T09:45:00,45.75,BE,energy-charts
2025-10-30T09:00:00.000Z,2025-10-30T10:00:00,77.57,BE,energy-charts
2025-10-30T09:15:00.000Z,2025-10-30T10:15:00,60,BE,energy-charts
2025-10-30T09:30:00.000Z,2025-10-30T10:30:00,33.02,BE,energy-charts
2025-10-30T09:45:00.000Z,2025-10-30T10:45:00,21.04,BE,energy-charts
2025-10-30T10:00:00.000Z,2025-10-30T11:00:00,26.74,BE,energy-charts
2025-10-30T10:15:00.000Z,2025-10-30T11:15:00,26.26,BE,energy-charts
2025-10-30T10:30:00.000Z,2025-10-30T11:30:00,26.67,BE,energy-charts
2025-10-30T10:45:00.000Z,2025-10-30T11:45:00,18.76,BE,energy-charts
2025-10-30T11:00:00.000Z,2025-10-30T12:00:00,18.49,BE,energy-charts
2025-10-30T11:15:00.000Z,2025-10-30T12:15:00,16.61,BE,energy-charts
2025-10-30T11:30:00.000Z,2025-10-30T12:30:00,16.76,BE,energy-charts
2025-10-30T11:45:00.000Z,2025-10-30T12:45:00,16.56,BE,energy-charts
2025-10-30T12:00:00.000Z,2025-10-30T13:00:00,17.13,BE,energy-charts
2025-10-30T12:15:00.000Z,2025-10-30T13:15:00,17.75,BE,energy-charts
2025-10-30T12:30:00.000Z,2025-10-30T13:30:00,16.2,BE,energy-charts
2025-10-30T12:45:00.000Z,2025-10-30T13:45:00,29.47,BE,energy-charts
2025-10-30T13:00:00.000Z,2025-10-30T14:00:00,14.87,BE,energy-charts
2025-10-30T13:15:00.000Z,2025-10-30T14:15:00,21.58,BE,energy-charts
2025-10-30T13:30:00.000Z,2025-10-30T14:30:00,51.15,BE,energy-charts
2025-10-30T13:45:00.000Z,2025-10-30T14:45:00,89.19,BE,energy-charts
2025-10-30T14:00:00.000Z,2025-10-30T15:00:00,25.3,BE,energy-charts
2025-10-30T14:15:00.000Z,2025-10-30T15:15:00,56.99,BE,energy-charts
2025-10-30T14:30:00.000Z,2025-10-30T15:30:00,87.97,BE,energy-charts
2025-10-30T14:45:00.000Z,2025-10-30T15:45:00,121.27,BE,energy-charts
2025-10-30T15:00:00.000Z,2025-10-30T16:00:00,47.52,BE,energy-charts
2025-10-30T15:15:00.000Z,2025-10-30T16:15:00,72.47,BE,energy-charts
2025-10-30T15:30:00.000Z,2025-10-30T16:30:00,103.1,BE,energy-charts
2025-10-30T15:45:00.000Z,2025-10-30T16:45:00,150.86,BE,energy-charts
2025-10-30T16:00:00.000Z,2025-10-30T17:00:00,102.41,BE,energy-charts
2025-10-30T16:15:00.000Z,2025-10-30T17:15:00,111.22,BE,energy-charts
2025-10-30T16:30:00.000Z,2025-10-30T17:30:00,121.13,BE,energy-charts
2025-10-30T16:45:00.000Z,2025-10-30T17:45:00,129.73,BE,energy-charts
2025-10-30T17:00:00.000Z,2025-10-30T18:00:00,116.01,BE,energy-charts
2025-10-30T17:15:00.000Z,2025-10-30T18:15:00,117.64,BE,energy-charts
2025-10-30T17:30:00.000Z,2025-10-30T18:30:00,119.64,BE,energy-charts
2025-10-30T17:45:00.000Z,2025-10-30T18:45:00,119.94,BE,energy-charts
2025-10-30T18:00:00.000Z,2025-10-30T19:00:00,120.93,BE,energy-charts
2025-10-30T18:15:00.000Z,2025-10-30T19:15:00,119.4,BE,energy-charts
2025-10-30T18:30:00.000Z,2025-10-30T19:30:00,97.68,BE,energy-charts
2025-10-30T18:45:00.000Z,2025-10-30T19:45:00,71.81,BE,energy-charts
2025-10-30T19:00:00.000Z,2025-10-30T20:00:00,118.59,BE,energy-charts
2025-10-30T19:15:00.000Z,2025-10-30T20:15:00,95.93,BE,energy-charts
2025-10-30T19:30:00.000Z,2025-10-30T20:30:00,100.77,BE,energy-charts
2025-10-30T19:45:00.000Z,2025-10-30T20:45:00,81.76,BE,energy-charts
2025-10-30T20:00:00.000Z,2025-10-30T21:00:00,98.59,BE,energy-charts
2025-10-30T20:15:00.000Z,2025-10-30T21:15:00,90.57,BE,energy-charts
2025-10-30T20:30:00.000Z,2025-10-30T21:30:00,82.97,BE,energy-charts
2025-10-30T20:45:00.000Z,2025-10-30T21:45:00,69.98,BE,energy-charts
2025-10-30T21:00:00.000Z,2025-10-30T22:00:00,88.61,BE,energy-charts
2025-10-30T21:15:00.000Z,2025-10-30T22:15:00,84.06,BE,energy-charts
2025-10-30T21:30:00.000Z,2025-10-30T22:30:00,90.36,BE,energy-charts
2025-10-30T21:45:00.000Z,2025-10-30T22:45:00,76.32,BE,energy-charts
2025-10-30T22:00:00.000Z,2025-10-30T23:00:00,86.76,BE,energy-charts
2025-10-30T22:15:00.000Z,2025-10-30T23:15:00,72,BE,energy-charts
2025-10-30T22:30:00.000Z,2025-10-30T23:30:00,66.06,BE,energy-charts
2025-10-30T22:45:00.000Z,2025-10-30T23:45:00,52.8,BE,energy-charts
2025-10-30T23:00:00.000Z,2025-10-31T00:00:00,84.49,BE,energy-charts
2025-10-30T23:15:00.000Z,2025-10-31T00:15:00,71.9,BE,energy-charts
2025-10-30T23:30:00.000Z,2025-10-31T00:30:00,64.31,BE,energy-charts
2025-10-30T23:45:00.000Z,2025-10-31T00:45:00,58.86,BE,energy-charts
2025-10-31T00:00:00.000Z,2025-10-31T01:00:00,70.15,BE,energy-charts
2025-10-31T00:15:00.000Z,2025-10-31T01:15:00,65.33,BE,energy-charts
2025-10-31T00:30:00.000Z,2025-10-31T01:30:00,59.53,BE,energy-charts
2025-10-31T00:45:00.000Z,2025-10-31T01:45:00,54.92,BE,energy-charts
2025-10-31T01:00:00.000Z,2025-10-31T02:00:00,65.1,BE,energy-charts
2025-10-31T01:15:00.000Z,2025-10-31T02:15:00,59.27,BE,energy-charts
2025-10-31T01:30:00.000Z,2025-10-31T02:30:00,58.46,BE,energy-charts
2025-10-31T01:45:00.000Z,2025-10-31T02:45:00,57.5,BE,energy-charts
2025-10-31T02:00:00.000Z,2025-10-31T03:00:00,57.32,BE,energy-charts
2025-10-31T02:15:00.000Z,2025-10-31T03:15:00,58.26,BE,energy-charts
2025-10-31T02:30:00.000Z,2025-10-31T03:30:00,60.55,BE,energy-charts
2025-10-31T02:45:00.000Z,2025-10-31T03:45:00,60.77,BE,energy-charts
2025-10-31T03:00:00.000Z,2025-10-31T04:00:00,55.94,BE,energy-charts
2025-10-31T03:15:00.000Z,2025-10-31T04:15:00,58.29,BE,energy-charts
2025-10-31T03:30:00.000Z,2025-10-31T04:30:00,66.58,BE,energy-charts
2025-10-31T03:45:00.000Z,2025-10-31T04:45:00,65.8,BE,energy-charts
2025-10-31T04:00:00.000Z,2025-10-31T05:00:00,65.26,BE,energy-charts
2025-10-31T04:15:00.000Z,2025-10-31T05:15:00,67.04,BE,energy-charts
2025-10-31T04:30:00.000Z,2025-10-31T05:30:00,76.91,BE,energy-charts
2025-10-31T04:45:00.000Z,2025-10-31T05:45:00,78,BE,energy-charts
2025-10-31T05:00:00.000Z,2025-10-31T06:00:00,53.21,BE,energy-charts
2025-10-31T05:15:00.000Z,2025-10-31T06:15:00,62.13,BE,energy-charts
2025-10-31T05:30:00.000Z,2025-10-31T06:30:00,78.75,BE,energy-charts
2025-10-31T05:45:00.000Z,2025-10-31T06:45:00,88.24,BE,energy-charts
2025-10-31T06:00:00.000Z,2025-10-31T07:00:00,84.11,BE,energy-charts
2025-10-31T06:15:00.000Z,2025-10-31T07:15:00,78.07,BE,energy-charts
2025-10-31T06:30:00.000Z,2025-10-31T07:30:00,94.6,BE,energy-charts
2025-10-31T06:45:00.000Z,2025-10-31T07:45:00,75.93,BE,energy-charts
2025-10-31T07:00:00.000Z,2025-10-31T08:00:00,110.23,BE,energy-charts
2025-10-31T07:15:00.000Z,2025-10-31T08:15:00,96.34,BE,energy-charts
2025-10-31T07:30:00.000Z,2025-10-31T08:30:00,80.18,BE,energy-charts
2025-10-31T07:45:00.000Z,2025-10-31T08:45:00,70.65,BE,energy-charts
2025-10-31T08:00:00.000Z,2025-10-31T09:00:00,88.33,BE,energy-charts
2025-10-31T08:15:00.000Z,2025-10-31T09:15:00,73.64,BE,energy-charts
2025-10-31T08:30:00.000Z,2025-10-31T09:30:00,65.68,BE,energy-charts
2025-10-31T08:45:00.000Z,2025-10-31T09:45:00,56.11,BE,energy-charts
2025-10-31T09:00:00.000Z,2025-10-31T10:00:00,70.36,BE,energy-charts
2025-10-31T09:15:00.000Z,2025-10-31T10:15:00,66.51,BE,energy-charts
2025-10-31T09:30:00.000Z,2025-10-31T10:30:00,62.23,BE,energy-charts
2025-10-31T09:45:00.000Z,2025-10-31T10:45:00,58.25,BE,energy-charts
2025-10-31T10:00:00.000Z,2025-10-31T11:00:00,62.4,BE,energy-charts
2025-10-31T10:15:00.000Z,2025-10-31T11:15:00,60.45,BE,energy-charts
2025-10-31T10:30:00.000Z,2025-10-31T11:30:00,59.38,BE,energy-charts
2025-10-31T10:45:00.000Z,2025-10-31T11:45:00,60.14,BE,energy-charts
2025-10-31T11:00:00.000Z,2025-10-31T12:00:00,58.2,BE,energy-charts
2025-10-31T11:15:00.000Z,2025-10-31T12:15:00,58.42,BE,energy-charts
2025-10-31T11:30:00.000Z,2025-10-31T12:30:00,67.9,BE,energy-charts
2025-10-31T11:45:00.000Z,2025-10-31T12:45:00,66.76,BE,energy-charts
2025-10-31T12:00:00.000Z,2025-10-31T13:00:00,60.24,BE,energy-charts
2025-10-31T12:15:00.000Z,2025-10-31T13:15:00,62.9,BE,energy-charts
2025-10-31T12:30:00.000Z,2025-10-31T13:30:00,66.2,BE,energy-charts
2025-10-31T12:45:00.000Z,2025-10-31T13:45:00,74.49,BE,energy-charts
2025-10-31T13:00:00.000Z,2025-10-31T14:00:00,62.04,BE,energy-charts
2025-10-31T13:15:00.000Z,2025-10-31T14:15:00,76.82,BE,energy-charts
2025-10-31T13:30:00.000Z,2025-10-31T14:30:00,88.63,BE,energy-charts
2025-10-31T13:45:00.000Z,2025-10-31T14:45:00,100.86,BE,energy-charts
2025-10-31T14:00:00.000Z,2025-10-31T15:00:00,55.91,BE,energy-charts
2025-10-31T14:15:00.000Z,2025-10-31T15:15:00,61.17,BE,energy-charts
2025-10-31T14:30:00.000Z,2025-10-31T15:30:00,66.63,BE,energy-charts
2025-10-31T14:45:00.000Z,2025-10-31T15:45:00,72.28,BE,energy-charts
2025-10-31T15:00:00.000Z,2025-10-31T16:00:00,65,BE,energy-charts
2025-10-31T15:15:00.000Z,2025-10-31T16:15:00,70.39,BE,energy-charts
2025-10-31T15:30:00.000Z,2025-10-31T16:30:00,64.46,BE,energy-charts
2025-10-31T15:45:00.000Z,2025-10-31T16:45:00,67.03,BE,energy-charts
2025-10-31T16:00:00.000Z,2025-10-31T17:00:00,68.22,BE,energy-charts
2025-10-31T16:15:00.000Z,2025-10-31T17:15:00,61.95,BE,energy-charts
2025-10-31T16:30:00.000Z,2025-10-31T17:30:00,64.6,BE,energy-charts
2025-10-31T16:45:00.000Z,2025-10-31T17:45:00,52.1,BE,energy-charts
2025-10-31T17:00:00.000Z,2025-10-31T18:00:00,73.37,BE,energy-charts
2025-10-31T17:15:00.000Z,2025-10-31T18:15:00,51.21,BE,energy-charts
2025-10-31T17:30:00.000Z,2025-10-31T18:30:00,64.21,BE,energy-charts
2025-10-31T17:45:00.000Z,2025-10-31T18:45:00,65.76,BE,energy-charts
2025-10-31T18:00:00.000Z,2025-10-31T19:00:00,62.63,BE,energy-charts
2025-10-31T18:15:00.000Z,2025-10-31T19:15:00,45.28,BE,energy-charts
2025-10-31T18:30:00.000Z,2025-10-31T19:30:00,63.19,BE,energy-charts
2025-10-31T18:45:00.000Z,2025-10-31T19:45:00,57.72,BE,energy-charts
2025-10-31T19:00:00.000Z,2025-10-31T20:00:00,80,BE,energy-charts
2025-10-31T19:15:00.000Z,2025-10-31T20:15:00,76.65,BE,energy-charts
2025-10-31T19:30:00.000Z,2025-10-31T20:30:00,67.29,BE,energy-charts
2025-10-31T19:45:00.000Z,2025-10-31T20:45:00,58.91,BE,energy-charts
2025-10-31T20:00:00.000Z,2025-10-31T21:00:00,78.29,BE,energy-charts
2025-10-31T20:15:00.000Z,2025-10-31T21:15:00,74.57,BE,energy-charts
2025-10-31T20:30:00.000Z,2025-10-31T21:30:00,64.77,BE,energy-charts
2025-10-31T20:45:00.000Z,2025-10-31T21:45:00,58.95,BE,energy-charts
2025-10-31T21:00:00.000Z,2025-10-31T22:00:00,71.5,BE,energy-charts
2025-10-31T21:15:00.000Z,2025-10-31T22:15:00,66.02,BE,energy-charts
2025-10-31T21:30:00.000Z,2025-10-31T22:30:00,67.41,BE,energy-charts
2025-10-31T21:45:00.000Z,2025-10-31T22:45:00,59.93,BE,energy-charts
2025-10-31T22:00:00.000Z,2025-10-31T23:00:00,75,BE,energy-charts
2025-10-31T22:15:00.000Z,2025-10-31T23:15:00,56.27,BE,energy-charts
2025-10-31T22:30:00.000Z,2025-10-31T23:30:00,46.05,BE,energy-charts
2025-10-31T22:45:00.000Z,2025-10-31T23:45:00,31.86,BE,energy-charts
2025-10-31T23:00:00.000Z,2025-11-01T00:00:00,39.6,BE,energy-charts
2025-10-31T23:15:00.000Z,2025-11-01T00:15:00,39.74,BE,energy-charts
2025-10-31T23:30:00.000Z,2025-11-01T00:30:00,28.97,BE,energy-charts
2025-10-31T23:45:00.000Z,2025-11-01T00:45:00,22.43,BE,energy-charts
2025-11-01T00:00:00.000Z,2025-11-01T01:00:00,31.43,BE,energy-charts
2025-11-01T00:15:00.000Z,2025-11-01T01:15:00,25,BE,energy-charts
2025-11-01T00:30:00.000Z,2025-11-01T01:30:00,19.71,BE,energy-charts
2025-11-01T00:45:00.000Z,2025-11-01T01:45:00,11.98,BE,energy-charts
2025-11-01T01:00:00.000Z,2025-11-01T02:00:00,18.73,BE,energy-charts
2025-11-01T01:15:00.000Z,2025-11-01T02:15:00,13.2,BE,energy-charts
2025-11-01T01:30:00.000Z,2025-11-01T02:30:00,16.92,BE,energy-charts
2025-11-01T01:45:00.000Z,2025-11-01T02:45:00,13.48,BE,energy-charts
2025-11-01T02:00:00.000Z,2025-11-01T03:00:00,13.45,BE,energy-charts
2025-11-01T02:15:00.000Z,2025-11-01T03:15:00,11.27,BE,energy-charts
2025-11-01T02:30:00.000Z,2025-11-01T03:30:00,11.02,BE,energy-charts
2025-11-01T02:45:00.000Z,2025-11-01T03:45:00,8.27,BE,energy-charts
2025-11-01T03:00:00.000Z,2025-11-01T04:00:00,13.26,BE,energy-charts
2025-11-01T03:15:00.000Z,2025-11-01T04:15:00,8.9,BE,energy-charts
2025-11-01T03:30:00.000Z,2025-11-01T04:30:00,8.01,BE,energy-charts
2025-11-01T03:45:00.000Z,2025-11-01T04:45:00,9.14,BE,energy-charts
2025-11-01T04:00:00.000Z,2025-11-01T05:00:00,7,BE,energy-charts
2025-11-01T04:15:00.000Z,2025-11-01T05:15:00,5.94,BE,energy-charts
2025-11-01T04:30:00.000Z,2025-11-01T05:30:00,6.32,BE,energy-charts
2025-11-01T04:45:00.000Z,2025-11-01T05:45:00,6.77,BE,energy-charts
2025-11-01T05:00:00.000Z,2025-11-01T06:00:00,10.77,BE,energy-charts
2025-11-01T05:15:00.000Z,2025-11-01T06:15:00,8.24,BE,energy-charts
2025-11-01T05:30:00.000Z,2025-11-01T06:30:00,8.64,BE,energy-charts
2025-11-01T05:45:00.000Z,2025-11-01T06:45:00,7.76,BE,energy-charts
2025-11-01T06:00:00.000Z,2025-11-01T07:00:00,10.45,BE,energy-charts
2025-11-01T06:15:00.000Z,2025-11-01T07:15:00,10,BE,energy-charts
2025-11-01T06:30:00.000Z,2025-11-01T07:30:00,14.56,BE,energy-charts
2025-11-01T06:45:00.000Z,2025-11-01T07:45:00,18.99,BE,energy-charts
2025-11-01T07:00:00.000Z,2025-11-01T08:00:00,26.3,BE,energy-charts
2025-11-01T07:15:00.000Z,2025-11-01T08:15:00,23.47,BE,energy-charts
2025-11-01T07:30:00.000Z,2025-11-01T08:30:00,17.3,BE,energy-charts
2025-11-01T07:45:00.000Z,2025-11-01T08:45:00,14.4,BE,energy-charts
2025-11-01T08:00:00.000Z,2025-11-01T09:00:00,38.93,BE,energy-charts
2025-11-01T08:15:00.000Z,2025-11-01T09:15:00,26.08,BE,energy-charts
2025-11-01T08:30:00.000Z,2025-11-01T09:30:00,19.78,BE,energy-charts
2025-11-01T08:45:00.000Z,2025-11-01T09:45:00,13.21,BE,energy-charts
2025-11-01T09:00:00.000Z,2025-11-01T10:00:00,23.72,BE,energy-charts
2025-11-01T09:15:00.000Z,2025-11-01T10:15:00,18.08,BE,energy-charts
2025-11-01T09:30:00.000Z,2025-11-01T10:30:00,16.4,BE,energy-charts
2025-11-01T09:45:00.000Z,2025-11-01T10:45:00,15,BE,energy-charts
2025-11-01T10:00:00.000Z,2025-11-01T11:00:00,15,BE,energy-charts
2025-11-01T10:15:00.000Z,2025-11-01T11:15:00,15.06,BE,energy-charts
2025-11-01T10:30:00.000Z,2025-11-01T11:30:00,15,BE,energy-charts
2025-11-01T10:45:00.000Z,2025-11-01T11:45:00,17.97,BE,energy-charts
